id,name,district,city,enrollment,up_to_date_count,conditional_count,personal_belief_exemption_count,permanent_medical_exemption_count,up_to_date_percent,conditional_percent,personal_belief_exemption_percent,permanent_medical_exemption_percent,type,is_religious,religion,frpm_percent,latitude,longitude
6098057,VICTOR ELEMENTARY,LODI UNIFIED,VICTOR,18,18,0,0,0,100,0,0,0,PUBLIC,,,82.5,38.142731,-121.20514
6100341,OAKWOOD ELEMENTARY,LODI UNIFIED,STOCKTON,60,55,5,0,0,92,8,0,0,PUBLIC,,,89.1,38.034639,-121.32925
6100366,PARKLANE ELEMENTARY,LODI UNIFIED,STOCKTON,62,61,0,0,1,98,0,0,2,PUBLIC,,,96.6,38.02722,-121.30165
6104038,CREEKSIDE ELEMENTARY,LODI UNIFIED,STOCKTON,92,90,2,0,0,98,2,0,0,PUBLIC,,,85.4,38.041986,-121.34845
6104426,CLAIRMONT ELEMENTARY,LODI UNIFIED,STOCKTON,72,69,2,1,0,96,3,1,0,PUBLIC,,,96.1,38.027212,-121.28878
6108807,WAGNER-HOLT ELEMENTARY,LODI UNIFIED,STOCKTON,77,70,7,0,0,91,9,0,0,PUBLIC,,,89,38.029379,-121.35348
6108856,BECKMAN ELEMENTARY,LODI UNIFIED,LODI,84,81,3,0,0,96,4,0,0,PUBLIC,,,88,38.104813,-121.28197
6109839,WESTWOOD ELEMENTARY,LODI UNIFIED,STOCKTON,86,78,8,0,0,91,9,0,0,PUBLIC,,,90.5,38.036123,-121.28806
6110944,SUTHERLAND ELEMENTARY,LODI UNIFIED,STOCKTON,39,38,1,0,0,97,3,0,0,PUBLIC,,,92,38.033893,-121.30558
6111983,JOHN MUIR ELEMENTARY,LODI UNIFIED,STOCKTON,103,102,1,0,0,99,1,0,0,PUBLIC,,,51.3,38.048489,-121.34539
6116594,ASPIRE VINCENT SHALVEY ACADEMY,LODI UNIFIED,STOCKTON,66,65,1,0,0,98,2,0,0,PUBLIC,,,28.2,38.045242,-121.25829
6117675,JOE SERNA JR. CHARTER,LODI UNIFIED,LODI,42,42,0,0,0,100,0,0,0,PUBLIC,,,67,38.133673,-121.26542
6118921,ASPIRE RIVER OAKS CHARTER,LODI UNIFIED,STOCKTON,66,64,0,1,1,97,0,2,2,PUBLIC,,,57.4,38.026901,-121.29197
6120059,JULIA MORGAN ELEMENTARY,LODI UNIFIED,STOCKTON,64,62,2,0,0,97,3,0,0,PUBLIC,,,52.3,38.050997,-121.35882
105973,WALTER WOODWARD ELEMENTARY,MANTECA UNIFIED,MANTECA,77,73,0,4,0,95,0,5,0,PUBLIC,,,38.8,37.769559,-121.20847
108613,VERITAS ELEMENTARY,MANTECA UNIFIED,MANTECA,109,105,0,4,0,96,0,4,0,PUBLIC,,,46.1,37.77858,-121.23068
113357,MOSSDALE ELEMENTARY,MANTECA UNIFIED,LATHROP,104,102,0,2,0,98,0,2,0,PUBLIC,,,51.3,37.8,-121.3061
6042311,FRENCH CAMP ELEMENTARY,MANTECA UNIFIED,FRENCH CAMP,69,69,0,0,0,100,0,0,0,PUBLIC,,,88.7,37.885513,-121.26995
6042329,GOLDEN WEST ELEMENTARY,MANTECA UNIFIED,MANTECA,55,55,0,0,0,100,0,0,0,PUBLIC,,,78,37.81024,-121.21827
6042337,LATHROP ELEMENTARY,MANTECA UNIFIED,LATHROP,106,105,0,0,1,99,0,0,1,PUBLIC,,,81.3,37.818325,-121.2783
6042345,LINCOLN ELEMENTARY,MANTECA UNIFIED,MANTECA,76,75,0,1,0,99,0,1,0,PUBLIC,,,84,37.796166,-121.20608
6042360,NEW HAVEN ELEMENTARY,MANTECA UNIFIED,MANTECA,54,54,0,0,0,100,0,0,0,PUBLIC,,,49.9,37.829881,-121.18465
6042378,NILE GARDEN ELEMENTARY,MANTECA UNIFIED,MANTECA,59,58,0,1,0,98,0,2,0,PUBLIC,,,71.6,37.753565,-121.23721
6042386,SEQUOIA ELEMENTARY,MANTECA UNIFIED,MANTECA,60,60,0,0,0,100,0,0,0,PUBLIC,,,84.8,37.791169,-121.22498
6042394,SHASTA ELEMENTARY,MANTECA UNIFIED,MANTECA,78,76,0,2,0,97,0,3,0,PUBLIC,,,73.3,37.806582,-121.2076
6104533,NEIL HAFLEY ELEMENTARY,MANTECA UNIFIED,MANTECA,73,70,0,3,0,96,0,4,0,PUBLIC,,,70.9,37.819853,-121.22933
6107429,GEORGE MCPARLAND ELEMENTARY,MANTECA UNIFIED,MANTECA,105,101,0,0,4,96,0,0,4,PUBLIC,,,44.9,37.82159,-121.24277
6108237,BROCK ELLIOTT ELEMENTARY,MANTECA UNIFIED,MANTECA,62,62,0,0,0,100,0,0,0,PUBLIC,,,56.3,37.786642,-121.23824
6109532,STELLA BROCKMAN ELEMENTARY,MANTECA UNIFIED,MANTECA,79,72,0,7,0,91,0,9,0,PUBLIC,,,57.8,37.8084,-121.2472
6110555,AUGUST KNODT ELEMENTARY,MANTECA UNIFIED,STOCKTON,73,72,0,1,0,99,0,1,0,PUBLIC,,,76.4,37.905964,-121.30603
6112197,JOSHUA COWELL ELEMENTARY,MANTECA UNIFIED,MANTECA,88,87,0,0,1,99,0,0,1,PUBLIC,,,59.8,37.807522,-121.18923
6115414,GREAT VALLEY ELEMENTARY,MANTECA UNIFIED,STOCKTON,90,90,0,0,0,100,0,0,0,PUBLIC,,,76.2,37.904533,-121.29551
6118509,"JOSEPH WIDMER, JR., ELEMENTARY",MANTECA UNIFIED,LATHROP,84,83,0,1,0,99,0,1,0,PUBLIC,,,64.7,37.835876,-121.2797
6120505,GEORGE Y. KOMURE ELEMENTARY,MANTECA UNIFIED,STOCKTON,86,84,0,2,0,98,0,2,0,PUBLIC,,,74.5,37.902279,-121.31872
6042428,NEW HOPE ELEMENTARY,NEW HOPE ELEMENTARY,THORNTON,19,18,0,1,0,95,0,5,0,PUBLIC,,,92,38.229239,-121.42444
124768,GREAT VALLEY ACADEMY - MANTECA,NEW JERUSALEM ELEMENTARY,MANTECA,92,90,0,2,0,98,0,2,0,PUBLIC,,,25.7,37.8026242,-121.1924819
127191,CALIFORNIA VIRTUAL ACADEMY SAN JOAQUIN,NEW JERUSALEM ELEMENTARY,SIMI VALLEY,59,40,6,12,1,68,10,20,2,PUBLIC,,,54.9,34.27740300000001,-118.7884904
129916,VALLEY VIEW CHARTER PREP,NEW JERUSALEM ELEMENTARY,STOCKTON,26,9,17,0,0,35,65,0,0,PUBLIC,,,,37.984304,-121.337728
6042436,NEW JERUSALEM ELEMENTARY,NEW JERUSALEM ELEMENTARY,TRACY,23,19,4,0,0,83,17,0,0,PUBLIC,,,65.2,37.66854,-121.32447
6119309,DELTA CHARTER,NEW JERUSALEM ELEMENTARY,TRACY,15,14,1,0,0,93,7,0,0,PUBLIC,,,46.9,37.66854,-121.32447
6042444,OAK VIEW ELEMENTARY,OAK VIEW UNION ELEMENTARY,ACAMPO,43,42,1,0,0,98,2,0,0,PUBLIC,,,50.1,38.218358,-121.22718
108035,PARK VIEW ELEMENTARY,RIPON UNIFIED,RIPON,26,24,1,1,0,92,4,4,0,PUBLIC,,,25.5,37.758652,-121.13217
125849,CALIFORNIA CONNECTIONS ACADEMY RIPON,RIPON UNIFIED,RIPON,28,23,0,5,0,82,0,18,0,PUBLIC,,,33.3,37.745513,-121.134755
6042477,RIPON ELEMENTARY,RIPON UNIFIED,RIPON,47,43,0,4,0,91,0,9,0,PUBLIC,,,54.7,37.742036,-121.12993
6042485,RIPONA ELEMENTARY,RIPON UNIFIED,RIPON,70,69,0,1,0,99,0,1,0,PUBLIC,,,53.3,37.743424,-121.11997
6106322,WESTON ELEMENTARY,RIPON UNIFIED,RIPON,51,48,0,3,0,94,0,6,0,PUBLIC,,,39.4,37.733711,-121.14368
6109284,COLONY OAK ELEMENTARY,RIPON UNIFIED,RIPON,53,51,0,1,1,96,0,2,2,PUBLIC,,,32,37.755813,-121.1066
100206,GEORGE W. BUSH ELEMENTARY,STOCKTON UNIFIED,STOCKTON,81,80,0,1,0,99,0,1,0,PUBLIC,,,82.5,38.008537,-121.2769
108647,ASPIRE ROSA PARKS ACADEMY,STOCKTON UNIFIED,STOCKTON,64,64,0,0,0,100,0,0,0,PUBLIC,,,88.7,37.939613,-121.25348
111310,JOHN MARSHALL ELEMENTARY,STOCKTON UNIFIED,STOCKTON,96,90,2,4,0,94,2,4,0,PUBLIC,,,91.3,37.923226,-121.30256
111328,MAXINE HONG KINGSTON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,94,92,2,0,0,98,2,0,0,PUBLIC,,,88,38.01039,-121.31318
111336,PITTMAN CHARTER,STOCKTON UNIFIED,STOCKTON,74,73,1,0,0,99,1,0,0,PUBLIC,,,93.5,37.961021,-121.28382
111344,WILHELMINA HENRY ELEMENTARY,STOCKTON UNIFIED,STOCKTON,94,92,2,0,0,98,2,0,0,PUBLIC,,,92.5,37.9547,-121.2277
111351,JOHN C. FREMONT ELEMENTARY,STOCKTON UNIFIED,STOCKTON,111,109,1,0,1,98,1,0,1,PUBLIC,,,90.8,37.966794,-121.26672
111369,ALEXANDER HAMILTON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,98,88,10,0,0,90,10,0,0,PUBLIC,,,87.2,37.932953,-121.24908
114876,ASPIRE PORT CITY ACADEMY,STOCKTON UNIFIED,STOCKTON,72,71,0,0,1,99,0,0,1,PUBLIC,,,73.3,37.9752589,-121.279807
115303,VALENTINE PEYTON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,125,125,0,0,0,100,0,0,0,PUBLIC,,,76.9,37.998812,-121.27627
117853,DR. LEWIS DOLPHIN STALLWORTH SR. CHARTER,STOCKTON UNIFIED,STOCKTON,58,40,18,0,0,69,31,0,0,PUBLIC,,,100,37.955739,-121.26982
118752,SPANOS -ALEX G.- ELEMENTARY,STOCKTON UNIFIED,STOCKTON,71,71,0,0,0,100,0,0,0,PUBLIC,,,95.1,37.948079,-121.28271
120725,STOCKTON COLLEGIATE INTERNATIONAL ELEMENTARY,STOCKTON UNIFIED,STOCKTON,66,63,1,2,0,95,2,3,0,PUBLIC,,,48.7,37.953898,-121.28392
121541,ASPIRE APEX ACADEMY,STOCKTON UNIFIED,STOCKTON,47,47,0,0,0,100,0,0,0,PUBLIC,,,76.7,37.9586233,-121.2841534
121798,PRIMARY YEARS ACADEMY,STOCKTON UNIFIED,STOCKTON,56,53,1,2,0,95,2,4,0,PUBLIC,,,69.9,37.9674834,-121.300945
124958,TEAM CHARTER,STOCKTON UNIFIED,STOCKTON,110,104,6,0,0,95,5,0,0,PUBLIC,,,90.1,37.953474,-121.282459
6042501,ADAMS ELEMENTARY,STOCKTON UNIFIED,STOCKTON,65,65,0,0,0,100,0,0,0,PUBLIC,,,91.4,38.009413,-121.31458
6042519,AUGUST ELEMENTARY,STOCKTON UNIFIED,STOCKTON,93,90,2,1,0,97,2,1,0,PUBLIC,,,96.7,37.981939,-121.25656
6042535,CLEVELAND ELEMENTARY,STOCKTON UNIFIED,STOCKTON,106,103,2,1,0,97,2,1,0,PUBLIC,,,91.6,37.982047,-121.302
6042543,EL DORADO ELEMENTARY,STOCKTON UNIFIED,STOCKTON,96,95,0,1,0,99,0,1,0,PUBLIC,,,94.2,37.966501,-121.30166
6042550,ELMWOOD ELEMENTARY,STOCKTON UNIFIED,STOCKTON,117,115,2,0,0,98,2,0,0,PUBLIC,,,92.6,37.95948,-121.21976
6042568,KING ELEMENTARY,STOCKTON UNIFIED,STOCKTON,139,136,3,0,0,98,2,0,0,PUBLIC,,,96.6,37.958908,-121.25095
6042576,FILLMORE ELEMENTARY,STOCKTON UNIFIED,STOCKTON,88,82,6,0,0,93,7,0,0,PUBLIC,,,91.2,37.968674,-121.25478
6042600,GRUNSKY ELEMENTARY,STOCKTON UNIFIED,STOCKTON,64,59,5,0,0,92,8,0,0,PUBLIC,,,89.9,37.9719,-121.274
6042618,HARRISON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,95,94,1,0,0,99,1,0,0,PUBLIC,,,92.3,37.98617,-121.27243
6042626,HAZELTON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,65,60,5,0,0,92,8,0,0,PUBLIC,,,94.7,37.940451,-121.29507
6042634,HOOVER ELEMENTARY,STOCKTON UNIFIED,STOCKTON,94,93,1,0,0,99,1,0,0,PUBLIC,,,89.7,37.966618,-121.34282
6042667,KENNEDY ELEMENTARY,STOCKTON UNIFIED,STOCKTON,56,56,0,0,0,100,0,0,0,PUBLIC,,,87.9,38.0295,-121.3185
6042683,MADISON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,72,71,1,0,0,99,1,0,0,PUBLIC,,,91,37.970958,-121.326
6042691,MCKINLEY ELEMENTARY,STOCKTON UNIFIED,STOCKTON,84,83,1,0,0,99,1,0,0,PUBLIC,,,92,37.926433,-121.28282
6042709,MONROE ELEMENTARY,STOCKTON UNIFIED,STOCKTON,64,61,3,0,0,95,5,0,0,PUBLIC,,,88.7,37.930695,-121.24842
6042717,MONTEZUMA ELEMENTARY,STOCKTON UNIFIED,STOCKTON,119,107,12,0,0,90,10,0,0,PUBLIC,,,88.6,37.93968,-121.24138
6042725,NIGHTINGALE CHARTER,STOCKTON UNIFIED,STOCKTON,38,38,0,0,0,100,0,0,0,PUBLIC,,,94.2,37.920236,-121.25544
6042741,PULLIAM ELEMENTARY,STOCKTON UNIFIED,STOCKTON,99,92,7,0,0,93,7,0,0,PUBLIC,,,88.7,38.018793,-121.31051
6042758,ROOSEVELT ELEMENTARY,STOCKTON UNIFIED,STOCKTON,39,37,1,1,0,95,3,3,0,PUBLIC,,,95.7,37.954794,-121.24126
6042766,TAFT ELEMENTARY,STOCKTON UNIFIED,STOCKTON,77,77,0,0,0,100,0,0,0,PUBLIC,,,91.4,37.913721,-121.28495
6042774,TAYLOR LEADERSHIP ACADEMY,STOCKTON UNIFIED,STOCKTON,81,78,1,0,2,96,1,0,2,PUBLIC,,,92,37.923226,-121.30195
6042782,TYLER SKILLS ELEMENTARY,STOCKTON UNIFIED,STOCKTON,49,49,0,0,0,100,0,0,0,PUBLIC,,,89.5,37.977865,-121.33748
6042790,VAN BUREN ELEMENTARY,STOCKTON UNIFIED,STOCKTON,71,64,7,0,0,90,10,0,0,PUBLIC,,,92.7,37.930704,-121.25897
6042808,VICTORY ELEMENTARY,STOCKTON UNIFIED,STOCKTON,45,44,1,0,0,98,2,0,0,PUBLIC,,,91.2,37.959609,-121.31984
6042824,WILSON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,61,55,5,1,0,90,8,2,0,PUBLIC,,,91.4,37.978882,-121.29801
6098651,COMMODORE STOCKTON SKILLS,STOCKTON UNIFIED,STOCKTON,120,119,0,1,0,99,0,1,0,PUBLIC,,,70.8,37.967774,-121.34181
6098677,KOHL OPEN ELEMENTARY,STOCKTON UNIFIED,STOCKTON,27,27,0,0,0,100,0,0,0,PUBLIC,,,51.3,37.982049,-121.32007
6104665,GEORGE WASHINGTON ELEMENTARY,STOCKTON UNIFIED,STOCKTON,24,23,1,0,0,96,4,0,0,PUBLIC,,,96.1,37.945228,-121.31351
6115422,RIO CALAVERAS ELEMENTARY,STOCKTON UNIFIED,STOCKTON,120,120,0,0,0,100,0,0,0,PUBLIC,,,78.1,38.002795,-121.28439
6116115,SAN JOAQUIN ELEMENTARY,STOCKTON UNIFIED,STOCKTON,86,85,1,0,0,99,1,0,0,PUBLIC,,,89.6,37.927524,-121.31204
6118871,DOLORES HUERTA ELEMENTARY,STOCKTON UNIFIED,STOCKTON,47,47,0,0,0,100,0,0,0,PUBLIC,,,93.5,37.934311,-121.29283
6042832,CENTRAL ELEMENTARY,TRACY JOINT UNIFIED,TRACY,79,76,1,0,2,96,1,0,3,PUBLIC,,,80.1,37.742683,-121.42774
6042857,MCKINLEY ELEMENTARY,TRACY JOINT UNIFIED,TRACY,141,139,0,2,0,99,0,1,0,PUBLIC,,,72.4,37.746283,-121.43633
6042865,NORTH ELEMENTARY,TRACY JOINT UNIFIED,TRACY,100,100,0,0,0,100,0,0,0,PUBLIC,,,84,37.757607,-121.42599
6042881,SOUTH WEST PARK ELEMENTARY,TRACY JOINT UNIFIED,TRACY,212,209,0,3,0,99,0,1,0,PUBLIC,,,74.7,37.727916,-121.43267
6106488,LOUIS J. VILLALOVOZ ELEMENTARY,TRACY JOINT UNIFIED,TRACY,81,81,0,0,0,100,0,0,0,PUBLIC,,,62.1,37.733675,-121.44439
6107973,MELVILLE S. JACOBSON ELEMENTARY,TRACY JOINT UNIFIED,TRACY,141,139,0,2,0,99,0,1,0,PUBLIC,,,58.2,37.757456,-121.44741
6108997,GLADYS POET-CHRISTIAN ELEMENTARY,TRACY JOINT UNIFIED,TRACY,47,46,1,0,0,98,2,0,0,PUBLIC,,,39.6,37.718242,-121.428
6110530,LOUIS A. BOHN ELEMENTARY,TRACY JOINT UNIFIED,TRACY,72,71,0,1,0,99,0,1,0,PUBLIC,,,54.5,37.729198,-121.42048
6114490,WANDA HIRSCH ELEMENTARY,TRACY JOINT UNIFIED,TRACY,82,82,0,0,0,100,0,0,0,PUBLIC,,,32.3,37.715354,-121.44118
102384,PRIMARY CHARTER,TRACY JOINT UNIFIED,TRACY,66,64,0,2,0,97,0,3,0,PUBLIC,,,12.1,37.746487,-121.42455
108357,GEORGE KELLY ELEMENTARY,TRACY JOINT UNIFIED,TRACY,91,90,1,0,0,99,1,0,0,PUBLIC,,,32.9,37.724085,-121.46367
6118699,ART FREILER,TRACY JOINT UNIFIED,TRACY,83,81,0,2,0,98,0,2,0,PUBLIC,,,46.2,37.747175,-121.45293
106484,WICKLUND ELEMENTARY,LAMMERSVILLE JOINT UNIFIED,MOUNTAIN HOUSE,61,58,3,0,0,95,5,0,0,PUBLIC,,,23.3,37.771721,-121.5406797
114645,BETHANY ELEMENTARY,LAMMERSVILLE JOINT UNIFIED,MOUNTAIN HOUSE,91,87,3,1,0,96,3,1,0,PUBLIC,,,20.5,37.7728893,-121.550481
121046,SEBASTIAN QUESTA ELEMENTARY,LAMMERSVILLE JOINT UNIFIED,MOUNTAIN HOUSE,63,60,3,0,0,95,5,0,0,PUBLIC,,,10.8,37.7857569,-121.5518796
129312,ALTAMONT ELEMENTARY,LAMMERSVILLE JOINT UNIFIED,MOUNTAIN HOUSE,62,56,6,0,0,90,10,0,0,PUBLIC,,,,37.782274,-121.55067
6041883,LAMMERSVILLE ELEMENTARY,LAMMERSVILLE JOINT UNIFIED,TRACY,21,21,0,0,0,100,0,0,0,PUBLIC,,,29.9,37.75159190000001,-121.5148169
6042949,MONTEREY ROAD ELEMENTARY,ATASCADERO UNIFIED,ATASCADERO,64,58,4,2,0,91,6,3,0,PUBLIC,,,38.3,35.498614,-120.69232
6042956,SANTA MARGARITA ELEMENTARY,ATASCADERO UNIFIED,SANTA MARGARITA,48,41,5,2,0,85,10,4,0,PUBLIC,,,26.2,35.390906,-120.6065
6042964,SANTA ROSA ROAD ACADEMIC ACADEMY,ATASCADERO UNIFIED,ATASCADERO,70,62,6,2,0,89,9,3,0,PUBLIC,,,70.8,35.464398,-120.65587
6107544,SAN GABRIEL ELEMENTARY,ATASCADERO UNIFIED,ATASCADERO,94,85,3,6,0,90,3,6,0,PUBLIC,,,32.6,35.458486,-120.6587
6111058,SAN BENITO ELEMENTARY,ATASCADERO UNIFIED,ATASCADERO,81,71,6,4,0,88,7,5,0,PUBLIC,,,47.3,35.51517,-120.68413
6042972,CAMBRIA GRAMMAR,COAST UNIFIED,CAMBRIA,41,40,0,1,0,98,0,2,0,PUBLIC,,,69,35.551291,-121.07158
6042998,CAYUCOS ELEMENTARY,CAYUCOS ELEMENTARY,CAYUCOS,19,14,2,3,0,74,11,16,0,PUBLIC,,,35.2,35.451479,-120.90444
110486,LANGE -DOROTHEA- ELEMENTARY,LUCIA MAR UNIFIED,NIPOMO,87,86,0,1,0,99,0,1,0,PUBLIC,,,62.5,35.015052,-120.51681
6043012,BRANCH ELEMENTARY,LUCIA MAR UNIFIED,ARROYO GRANDE,43,38,0,5,0,88,0,12,0,PUBLIC,,,22.9,35.141154,-120.52681
6043038,GROVER BEACH ELEMENTARY,LUCIA MAR UNIFIED,GROVER BEACH,63,56,1,6,0,89,2,10,0,PUBLIC,,,80.9,35.118717,-120.61915
6043046,GROVER HEIGHTS ELEMENTARY,LUCIA MAR UNIFIED,GROVER BEACH,74,63,4,7,0,85,5,9,0,PUBLIC,,,55.7,35.12889,-120.61977
6043053,HARLOE ELEMENTARY,LUCIA MAR UNIFIED,ARROYO GRANDE,95,89,0,6,0,94,0,6,0,PUBLIC,,,51.4,35.112709,-120.59165
6043061,NIPOMO ELEMENTARY,LUCIA MAR UNIFIED,NIPOMO,72,71,0,1,0,99,0,1,0,PUBLIC,,,71.9,35.041771,-120.47365
6043079,FAIRGROVE ELEMENTARY,LUCIA MAR UNIFIED,GROVER BEACH,85,84,0,1,0,99,0,1,0,PUBLIC,,,68.4,35.106648,-120.60886
6043087,OCEAN VIEW ELEMENTARY,LUCIA MAR UNIFIED,ARROYO GRANDE,77,65,6,6,0,84,8,8,0,PUBLIC,,,25.9,35.121984,-120.59778
6043095,OCEANO ELEMENTARY,LUCIA MAR UNIFIED,OCEANO,82,76,2,2,2,93,2,2,2,PUBLIC,,,91.9,35.103766,-120.61241
6043111,SHELL BEACH ELEMENTARY,LUCIA MAR UNIFIED,PISMO BEACH,62,42,10,10,0,68,16,16,0,PUBLIC,,,23.3,35.159738,-120.67733
6043129,DANA ELEMENTARY,LUCIA MAR UNIFIED,NIPOMO,69,68,0,1,0,99,0,1,0,PUBLIC,,,68.2,35.029959,-120.49575
6043137,GEORGIA BROWN ELEMENTARY,PASO ROBLES JOINT UNIFIED,PASO ROBLES,123,115,7,1,0,94,6,1,0,PUBLIC,,,61,35.651593,-120.6957
6043145,BAUER SPECK ELEMENTARY,PASO ROBLES JOINT UNIFIED,PASO ROBLES,73,69,4,0,0,95,5,0,0,PUBLIC,,,76.9,35.631674,-120.69558
6043160,WINIFRED PIFER ELEMENTARY,PASO ROBLES JOINT UNIFIED,PASO ROBLES,80,76,4,0,0,95,5,0,0,PUBLIC,,,64.6,35.620034,-120.65913
6108377,VIRGINIA PETERSON ELEMENTARY,PASO ROBLES JOINT UNIFIED,PASO ROBLES,70,63,6,1,0,90,9,1,0,PUBLIC,,,71.5,35.601133,-120.65453
6109151,PAT BUTLER ELEMENTARY,PASO ROBLES JOINT UNIFIED,PASO ROBLES,100,83,15,0,2,83,15,0,2,PUBLIC,,,48,35.61327,-120.67435
6043186,PLEASANT VALLEY ELEMENTARY,PLEASANT VALLEY JOINT UNION ELEMENTARY,SAN MIGUEL,22,21,0,1,0,95,0,5,0,PUBLIC,,,52.4,35.790725,-120.58391
6043194,BELLEVUE-SANTA FE CHARTER,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,22,22,0,0,0,100,0,0,0,PUBLIC,,,4.1,35.195173,-120.70892
6043202,SMITH -C. L.- ELEMENTARY,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,72,57,12,0,3,79,17,0,4,PUBLIC,,,48.9,35.262155,-120.68853
6043210,DEL MAR ELEMENTARY,SAN LUIS COASTAL UNIFIED,MORRO BAY,83,67,2,14,0,81,2,17,0,PUBLIC,,,57,35.39598,-120.85864
6043236,HAWTHORNE ELEMENTARY,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,49,46,2,1,0,94,4,2,0,PUBLIC,,,64.7,35.270933,-120.6588
6043244,LOS RANCHOS ELEMENTARY,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,79,56,18,5,0,71,23,6,0,PUBLIC,,,11.9,35.219894,-120.62244
6043269,PACHECO ELEMENTARY,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,83,71,8,4,0,86,10,5,0,PUBLIC,,,43.9,35.295937,-120.67721
6043277,BISHOP'S PEAK ELEMENTARY,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,65,47,16,2,0,72,25,3,0,PUBLIC,,,27.8,35.297224,-120.68435
6043285,SINSHEIMER ELEMENTARY,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,50,47,2,1,0,94,4,2,0,PUBLIC,,,31.8,35.268838,-120.6443
6096325,BAYWOOD ELEMENTARY,SAN LUIS COASTAL UNIFIED,LOS OSOS,62,50,6,5,1,81,10,8,2,PUBLIC,,,54.9,35.327568,-120.83319
6110621,MONARCH GROVE ELEMENTARY,SAN LUIS COASTAL UNIFIED,LOS OSOS,85,69,11,3,2,81,13,4,2,PUBLIC,,,40,35.312724,-120.84853
108522,CAPPY CULVER ELEMENTARY,SAN MIGUEL JOINT UNION,PASO ROBLES,34,29,5,0,0,85,15,0,0,PUBLIC,,,36.7,35.743254,-120.87772
125807,ALMOND ACRES CHARTER ACADEMY,SAN MIGUEL JOINT UNION,SAN MIGUEL,44,35,0,9,0,80,0,20,0,PUBLIC,,,20.3,35.7571232,-120.6967252
6043319,LILLIAN LARSEN ELEMENTARY,SAN MIGUEL JOINT UNION,SAN MIGUEL,50,47,2,1,0,94,4,2,0,PUBLIC,,,85.7,35.755598,-120.69708
6043343,SHANDON ELEMENTARY,SHANDON JOINT UNIFIED,SHANDON,39,32,6,1,0,82,15,3,0,PUBLIC,,,82.8,35.652858,-120.37726
6043350,TEMPLETON ELEMENTARY,TEMPLETON UNIFIED,TEMPLETON,169,152,3,14,0,90,2,8,0,PUBLIC,,,23.8,35.547343,-120.70924
4030243,KERMIT KING ELEMENTARY,PASO ROBLES JOINT UNIFIED,PASO ROBLES,56,55,0,1,0,98,0,2,0,PUBLIC,,,37.7,35.650745,-120.67722
6043392,BAYSHORE ELEMENTARY,BAYSHORE ELEMENTARY,DALY CITY,39,37,2,0,0,95,5,0,0,PUBLIC,,,77.9,37.705406,-122.41399
121111,REDWOOD SHORES ELEMENTARY,BELMONT-REDWOOD SHORES ELEMENTARY,REDWOOD CITY,94,87,4,3,0,93,4,3,0,PUBLIC,,,4.9,37.537606,-122.23524
6043434,CENTRAL ELEMENTARY,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,75,72,0,3,0,96,0,4,0,PUBLIC,,,5.2,37.524274,-122.28251
6043442,CIPRIANI ELEMENTARY,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,50,46,1,3,0,92,2,6,0,PUBLIC,,,3.6,37.516404,-122.30609
6043459,FOX ELEMENTARY,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,88,85,2,1,0,97,2,1,0,PUBLIC,,,3.8,37.509642,-122.32332
6043475,NESBIT ELEMENTARY,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,72,67,4,1,0,93,6,1,0,PUBLIC,,,23.9,37.525029,-122.27573
6114771,SANDPIPER ELEMENTARY,BELMONT-REDWOOD SHORES ELEMENTARY,REDWOOD CITY,69,68,0,1,0,99,0,1,0,PUBLIC,,,5.7,37.537775,-122.23482
6043491,BRISBANE ELEMENTARY,BRISBANE ELEMENTARY,BRISBANE,25,21,2,2,0,84,8,8,0,PUBLIC,,,15.5,37.680423,-122.39966
6043517,PANORAMA ELEMENTARY,BRISBANE ELEMENTARY,DALY CITY,25,25,0,0,0,100,0,0,0,PUBLIC,,,40.4,37.7068,-122.43729
6043541,FRANKLIN ELEMENTARY,BURLINGAME ELEMENTARY,BURLINGAME,86,73,11,2,0,85,13,2,0,PUBLIC,,,8.3,37.588647,-122.38824
6043566,LINCOLN ELEMENTARY,BURLINGAME ELEMENTARY,BURLINGAME,78,76,1,0,1,97,1,0,1,PUBLIC,,,8.1,37.588225,-122.3786
6043574,MCKINLEY ELEMENTARY,BURLINGAME ELEMENTARY,BURLINGAME,164,151,5,8,0,92,3,5,0,PUBLIC,,,17,37.579555,-122.35671
